Line,Km,Speed[km/h],SampleCount [n.],Slope1 [mm/m],Slope2 [mm/m],CoachRoll [rad],CoachStagger [mm],CoachHeight [mm],Temperature [?],Last Pole Code [---],HeightWire1 [mm],HeightWire2 [mm],HeightWire3 [mm],HeightWire4 [mm],StaggerWire1 [mm],StaggerWire2 [mm],StaggerWire3 [mm],StaggerWire4 [mm],WearWire1 [mm],WearWire2 [mm],WearWire3 [mm],WearWire4 [mm]
GREY LINE,48.4282,0.4,29,0,0,0,0,0,0,,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO
GREY LINE,48.4282,0.4,29,0,0,0,0,0,0,,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO
GREY LINE,48.4282,0.4,29,0,0,0,0,0,0,,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO
GREY LINE,48.4282,0.4,29,0,0,0,0,0,0,,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO
GREY LINE,48.4282,0.4,29,0,0,0,0,0,0,,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO
GREY LINE,48.4284,0.6,30,0,0,0,0,0,0,,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO
GREY LINE,48.4284,0.6,31,0,0,0,0,0,0,,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO
GREY LINE,48.4284,0.6,32,0,0,0,0,0,0,,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO
GREY LINE,48.4284,0.6,33,0,0,0,0,0,0,,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO
GREY LINE,48.4284,0.6,34,0,0,0,0,0,0,,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO
GREY LINE,48.4284,0.6,35,0,0,0,0,0,0,,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO
GREY LINE,48.4284,0.6,36,0,0,0,0,0,0,,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO
GREY LINE,48.4284,0.6,37,0,0,0,0,0,0,,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO
GREY LINE,48.4284,0.6,38,0,0,0,0,0,0,,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO
GREY LINE,48.4284,0.6,39,0,0,0,0,0,0,,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO
GREY LINE,48.4286,0.8,40,0,0,0,0,0,0,,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO
GREY LINE,48.4286,0.8,41,0,0,0,0,0,0,,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO
GREY LINE,48.4286,0.8,42,0,0,0,0,0,0,,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO
GREY LINE,48.4286,0.8,43,0,0,0,0,0,0,,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO
GREY LINE,48.4286,0.8,44,0,0,0,0,0,0,,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO,1.#IO
GREY LINE,48.4286,0.8,45,0,0,0,0,0,0,,4295.025,4290.198,1.#IO,1.#IO,-34.955,-73.557,1.#IO,1.#IO,12.679,12.629,1.#IO,1.#IO
GREY LINE,48.4286,0.8,46,0,0,0,0,0,0,,4295.118,4290.071,1.#IO,1.#IO,-34.875,-73.497,1.#IO,1.#IO,12.682,12.631,1.#IO,1.#IO
GREY LINE,48.4286,0.8,47,0,0,0,0,0,0,,4294.914,4290.075,1.#IO,1.#IO,-34.792,-73.416,1.#IO,1.#IO,12.686,12.634,1.#IO,1.#IO
GREY LINE,48.4286,0.8,48,0,0,0,0,0,0,,4294.752,4290.109,1.#IO,1.#IO,-34.708,-73.339,1.#IO,1.#IO,12.685,12.636,1.#IO,1.#IO
GREY LINE,48.4286,0.8,49,0,0,0,0,0,0,,4294.567,4290.174,1.#IO,1.#IO,-34.628,-73.258,1.#IO,1.#IO,12.686,12.636,1.#IO,1.#IO
GREY LINE,48.4288,0.9,50,0,0,0,0,0,0,,4294.325,4290.244,1.#IO,1.#IO,-34.544,-73.192,1.#IO,1.#IO,12.688,12.635,1.#IO,1.#IO
GREY LINE,48.4288,0.9,51,0,0,0,0,0,0,,4294.088,4290.291,1.#IO,1.#IO,-34.459,-73.128,1.#IO,1.#IO,12.687,12.634,1.#IO,1.#IO
GREY LINE,48.4288,0.9,52,0,0,0,0,0,0,,4293.939,4290.356,1.#IO,1.#IO,-34.388,-73.052,1.#IO,1.#IO,12.687,12.634,1.#IO,1.#IO
GREY LINE,48.4288,0.9,53,0,0,0,0,0,0,,4293.862,4290.437,1.#IO,1.#IO,-34.366,-72.959,1.#IO,1.#IO,12.686,12.633,1.#IO,1.#IO
GREY LINE,48.4288,0.9,54,0,0,0,0,0,0,,4293.786,4290.478,1.#IO,1.#IO,-34.296,-72.902,1.#IO,1.#IO,12.685,12.633,1.#IO,1.#IO
GREY LINE,48.4288,0.9,55,0,0,0,0,0,0,,4293.64,4290.578,1.#IO,1.#IO,-34.219,-72.823,1.#IO,1.#IO,12.684,12.633,1.#IO,1.#IO
GREY LINE,48.4288,0.9,56,0,0,0,0,0,0,,4293.471,4290.642,1.#IO,1.#IO,-34.139,-72.728,1.#IO,1.#IO,12.682,12.632,1.#IO,1.#IO
GREY LINE,48.4288,0.9,57,0,0,0,0,0,0,,4293.346,4290.75,1.#IO,1.#IO,-34.053,-72.683,1.#IO,1.#IO,12.682,12.631,1.#IO,1.#IO
GREY LINE,48.4288,0.9,58,0,0,0,0,0,0,,4293.383,4290.671,1.#IO,1.#IO,-33.999,-72.601,1.#IO,1.#IO,12.68,12.631,1.#IO,1.#IO
GREY LINE,48.4288,0.9,59,0,0,0,0,0,0,,4293.415,4290.66,1.#IO,1.#IO,-33.947,-72.508,1.#IO,1.#IO,12.678,12.63,1.#IO,1.#IO
GREY LINE,48.429,1.1,60,0,0,0,0,0,0,,4293.369,4290.74,1.#IO,1.#IO,-33.887,-72.465,1.#IO,1.#IO,12.677,12.629,1.#IO,1.#IO
GREY LINE,48.429,1.1,61,0,0,0,0,0,0,,4293.395,4290.748,1.#IO,1.#IO,-33.839,-72.403,1.#IO,1.#IO,12.677,12.629,1.#IO,1.#IO
GREY LINE,48.429,1.1,62,0,0,0,0,0,0,,4293.414,4290.78,1.#IO,1.#IO,-33.791,-72.349,1.#IO,1.#IO,12.676,12.629,1.#IO,1.#IO
GREY LINE,48.429,1.1,63,0,0,0,0,0,0,,4293.361,4290.841,1.#IO,1.#IO,-33.728,-72.307,1.#IO,1.#IO,12.675,12.628,1.#IO,1.#IO
GREY LINE,48.429,1.1,64,0,0,0,0,0,0,,4293.377,4290.822,1.#IO,1.#IO,-33.679,-72.243,1.#IO,1.#IO,12.674,12.627,1.#IO,1.#IO
GREY LINE,48.429,1.1,65,0,0,0,0,0,0,,4293.391,4290.785,1.#IO,1.#IO,-33.626,-72.166,1.#IO,1.#IO,12.673,12.627,1.#IO,1.#IO
GREY LINE,48.429,1.1,66,0,0,0,0,0,0,,4293.363,4290.834,1.#IO,1.#IO,-33.568,-72.117,1.#IO,1.#IO,12.672,12.626,1.#IO,1.#IO
GREY LINE,48.429,1.1,67,0,0,0,0,0,0,,4293.375,4290.989,1.#IO,1.#IO,-33.514,-72.099,1.#IO,1.#IO,12.671,12.625,1.#IO,1.#IO
GREY LINE,48.429,1.1,68,0,0,0,0,0,0,,4293.388,4291.113,1.#IO,1.#IO,-33.46,-72.041,1.#IO,1.#IO,12.67,12.624,1.#IO,1.#IO
GREY LINE,48.429,1.1,69,0,0,0,0,0,0,,4293.503,4291.162,1.#IO,1.#IO,-33.421,-71.992,1.#IO,1.#IO,12.669,12.624,1.#IO,1.#IO
GREY LINE,48.4292,1.2,70,0,0,0,0,0,0,,4293.504,4291.23,1.#IO,1.#IO,-33.366,-71.937,1.#IO,1.#IO,12.668,12.623,1.#IO,1.#IO
GREY LINE,48.4292,1.2,71,0,0,0,0,0,0,,4293.52,4291.274,1.#IO,1.#IO,-33.249,-71.817,1.#IO,1.#IO,12.668,12.622,1.#IO,1.#IO
GREY LINE,48.4292,1.2,72,0,0,0,0,0,0,,4293.532,4291.345,1.#IO,1.#IO,-33.136,-71.697,1.#IO,1.#IO,12.667,12.622,1.#IO,1.#IO
GREY LINE,48.4292,1.2,73,0,0,0,0,0,0,,4293.573,4291.409,1.#IO,1.#IO,-33.021,-71.579,1.#IO,1.#IO,12.667,12.621,1.#IO,1.#IO
GREY LINE,48.4292,1.2,74,2061.743,0,0,0,0,0,,4293.676,4291.44,1.#IO,1.#IO,-32.919,-71.457,1.#IO,1.#IO,12.667,12.622,1.#IO,1.#IO
GREY LINE,48.4292,1.2,75,1983.185,0,0,0,0,0,,4293.694,4291.472,1.#IO,1.#IO,-32.808,-71.337,1.#IO,1.#IO,12.667,12.622,1.#IO,1.#IO
GREY LINE,48.4292,1.2,76,1902.053,0,0,0,0,0,,4293.698,4291.557,1.#IO,1.#IO,-32.698,-71.237,1.#IO,1.#IO,12.666,12.621,1.#IO,1.#IO
GREY LINE,48.4292,1.2,77,1818.346,0,0,0,0,0,,4293.7,4291.579,1.#IO,1.#IO,-32.593,-71.124,1.#IO,1.#IO,12.666,12.625,1.#IO,1.#IO
GREY LINE,48.4292,1.2,78,1732.06,0,0,0,0,0,,4293.694,4291.561,1.#IO,1.#IO,-32.488,-71.019,1.#IO,1.#IO,12.666,12.625,1.#IO,1.#IO
GREY LINE,48.4292,1.2,79,1643.193,0,0,0,0,0,,4293.695,4291.678,1.#IO,1.#IO,-32.386,-70.924,1.#IO,1.#IO,12.665,12.624,1.#IO,1.#IO
GREY LINE,48.4294,1.3,80,1551.75,0,0,0,0,0,,4293.7,4292.04,1.#IO,1.#IO,-32.286,-70.834,1.#IO,1.#IO,12.665,12.623,1.#IO,1.#IO
GREY LINE,48.4294,1.3,81,1457.733,0,0,0,0,0,,4293.713,4292.224,1.#IO,1.#IO,-32.184,-70.757,1.#IO,1.#IO,12.664,12.623,1.#IO,1.#IO
GREY LINE,48.4294,1.3,82,1361.13,0,0,0,0,0,,4293.669,4292.281,1.#IO,1.#IO,-32.083,-70.66,1.#IO,1.#IO,12.663,12.622,1.#IO,1.#IO
GREY LINE,48.4294,1.3,83,1261.956,0,0,0,0,0,,4293.67,4292.305,1.#IO,1.#IO,-31.977,-70.557,1.#IO,1.#IO,12.663,12.622,1.#IO,1.#IO
GREY LINE,48.4294,1.3,84,1160.205,0,0,0,0,0,,4293.65,4292.314,1.#IO,1.#IO,-31.875,-70.455,1.#IO,1.#IO,12.662,12.621,1.#IO,1.#IO
GREY LINE,48.4294,1.3,85,1055.875,0,0,0,0,0,,4293.569,4292.313,1.#IO,1.#IO,-31.778,-70.351,1.#IO,1.#IO,12.661,12.621,1.#IO,1.#IO
GREY LINE,48.4294,1.3,86,948.97,0,0,0,0,0,,4293.485,4292.318,1.#IO,1.#IO,-31.678,-70.243,1.#IO,1.#IO,12.661,12.62,1.#IO,1.#IO
GREY LINE,48.4294,1.3,87,839.485,0,0,0,0,0,,4293.422,4292.375,1.#IO,1.#IO,-31.572,-70.137,1.#IO,1.#IO,12.66,12.62,1.#IO,1.#IO
GREY LINE,48.4294,1.3,88,727.42,0,0,0,0,0,,4293.381,4292.45,1.#IO,1.#IO,-31.458,-70.034,1.#IO,1.#IO,12.66,12.62,1.#IO,1.#IO
GREY LINE,48.4294,1.3,89,612.784,0,0,0,0,0,,4293.288,4292.543,1.#IO,1.#IO,-31.347,-69.931,1.#IO,1.#IO,12.66,12.62,1.#IO,1.#IO
GREY LINE,48.4296,1.4,90,495.567,0,0,0,0,0,,4293.23,4292.611,1.#IO,1.#IO,-31.229,-69.823,1.#IO,1.#IO,12.66,12.62,1.#IO,1.#IO
GREY LINE,48.4296,1.4,91,375.779,0,0,0,0,0,,4293.18,4292.653,1.#IO,1.#IO,-31.113,-69.714,1.#IO,1.#IO,12.66,12.62,1.#IO,1.#IO
GREY LINE,48.4296,1.4,92,253.411,0,0,0,0,0,,4293.105,4292.67,1.#IO,1.#IO,-30.995,-69.602,1.#IO,1.#IO,12.659,12.62,1.#IO,1.#IO
GREY LINE,48.4296,1.4,93,128.468,0,0,0,0,0,,4292.988,4292.666,1.#IO,1.#IO,-30.885,-69.487,1.#IO,1.#IO,12.659,12.62,1.#IO,1.#IO
GREY LINE,48.4296,1.4,94,0.948,0,0,0,0,0,,4292.855,4292.609,1.#IO,1.#IO,-30.779,-69.382,1.#IO,1.#IO,12.659,12.62,1.#IO,1.#IO
GREY LINE,48.4296,1.4,95,0.886,0,0,0,0,0,,4292.758,4292.597,1.#IO,1.#IO,-30.667,-69.267,1.#IO,1.#IO,12.659,12.62,1.#IO,1.#IO
GREY LINE,48.4296,1.4,96,0.82,0,0,0,0,0,,4292.667,4292.71,1.#IO,1.#IO,-30.543,-69.157,1.#IO,1.#IO,12.659,12.62,1.#IO,1.#IO
GREY LINE,48.4296,1.4,97,0.748,0,0,0,0,0,,4292.571,4292.812,1.#IO,1.#IO,-30.442,-69.051,1.#IO,1.#IO,12.659,12.62,1.#IO,1.#IO
GREY LINE,48.4296,1.4,98,0.679,0,0,0,0,0,,4292.636,4292.85,1.#IO,1.#IO,-30.343,-68.956,1.#IO,1.#IO,12.659,12.621,1.#IO,1.#IO
GREY LINE,48.4296,1.4,99,0.619,0,0,0,0,0,,4292.682,4292.871,1.#IO,1.#IO,-30.247,-68.861,1.#IO,1.#IO,12.658,12.62,1.#IO,1.#IO
GREY LINE,48.4298,1.5,100,0.552,0,0,0,0,0,,4292.752,4292.87,1.#IO,1.#IO,-30.153,-68.772,1.#IO,1.#IO,12.658,12.62,1.#IO,1.#IO
GREY LINE,48.4298,1.5,101,0.486,0,0,0,0,0,,4292.855,4292.861,1.#IO,1.#IO,-30.061,-68.651,1.#IO,1.#IO,12.659,12.62,1.#IO,1.#IO
GREY LINE,48.4298,1.5,102,0.421,0,0,0,0,0,,4292.967,4292.857,1.#IO,1.#IO,-29.989,-68.556,1.#IO,1.#IO,12.658,12.62,1.#IO,1.#IO
GREY LINE,48.4298,1.5,103,0.361,0,0,0,0,0,,4293.024,4292.848,1.#IO,1.#IO,-29.894,-68.47,1.#IO,1.#IO,12.658,12.619,1.#IO,1.#IO
GREY LINE,48.4298,1.5,104,0.296,0,0,0,0,0,,4293.043,4292.824,1.#IO,1.#IO,-29.765,-68.395,1.#IO,1.#IO,12.657,12.619,1.#IO,1.#IO
GREY LINE,48.4298,1.5,105,0.24,0,0,0,0,0,,4293.064,4292.821,1.#IO,1.#IO,-29.668,-68.296,1.#IO,1.#IO,12.656,12.619,1.#IO,1.#IO
GREY LINE,48.4298,1.5,106,0.182,0,0,0,0,0,,4293.137,4292.787,1.#IO,1.#IO,-29.572,-68.212,1.#IO,1.#IO,12.656,12.619,1.#IO,1.#IO
GREY LINE,48.4298,1.5,107,0.122,0,0,0,0,0,,4293.23,4292.766,1.#IO,1.#IO,-29.479,-68.14,1.#IO,1.#IO,12.655,12.619,1.#IO,1.#IO
GREY LINE,48.4298,1.5,108,0.066,0,0,0,0,0,,4293.297,4292.709,1.#IO,1.#IO,-29.409,-68.031,1.#IO,1.#IO,12.655,12.619,1.#IO,1.#IO
GREY LINE,48.4298,1.5,109,0.002,0,0,0,0,0,,4293.25,4292.792,1.#IO,1.#IO,-29.294,-67.95,1.#IO,1.#IO,12.655,12.619,1.#IO,1.#IO
GREY LINE,48.43,1.7,110,-0.061,0,0,0,0,0,,4293.195,4292.822,1.#IO,1.#IO,-29.178,-67.877,1.#IO,1.#IO,12.655,12.619,1.#IO,1.#IO
GREY LINE,48.43,1.7,111,-0.124,0,0,0,0,0,,4293.202,4292.772,1.#IO,1.#IO,-29.07,-67.765,1.#IO,1.#IO,12.655,12.619,1.#IO,1.#IO
GREY LINE,48.43,1.7,112,-0.184,0,0,0,0,0,,4293.155,4292.785,1.#IO,1.#IO,-28.95,-67.666,1.#IO,1.#IO,12.654,12.618,1.#IO,1.#IO
GREY LINE,48.43,1.7,113,-0.247,0,0,0,0,0,,4293.11,4292.772,1.#IO,1.#IO,-28.829,-67.563,1.#IO,1.#IO,12.654,12.618,1.#IO,1.#IO
GREY LINE,48.43,1.7,114,-0.311,0,0,0,0,0,,4293.125,4292.736,1.#IO,1.#IO,-28.72,-67.448,1.#IO,1.#IO,12.654,12.618,1.#IO,1.#IO
GREY LINE,48.43,1.7,115,-0.382,0,0,0,0,0,,4293.087,4292.771,1.#IO,1.#IO,-28.601,-67.351,1.#IO,1.#IO,12.654,12.618,1.#IO,1.#IO
GREY LINE,48.43,1.7,116,-0.448,0,0,0,0,0,,4293.046,4292.815,1.#IO,1.#IO,-28.484,-67.269,1.#IO,1.#IO,12.654,12.618,1.#IO,1.#IO
GREY LINE,48.43,1.7,117,-0.512,0,0,0,0,0,,4293.038,4292.774,1.#IO,1.#IO,-28.373,-67.16,1.#IO,1.#IO,12.654,12.617,1.#IO,1.#IO
GREY LINE,48.43,1.7,118,-0.576,0,0,0,0,0,,4292.998,4292.723,1.#IO,1.#IO,-28.258,-67.015,1.#IO,1.#IO,12.653,12.617,1.#IO,1.#IO
GREY LINE,48.43,1.7,119,-0.637,0,0,0,0,0,,4293.042,4292.608,1.#IO,1.#IO,-28.159,-66.914,1.#IO,1.#IO,12.653,12.617,1.#IO,1.#IO
GREY LINE,48.4302,1.9,120,-0.696,0,0,0,0,0,,4292.991,4292.58,1.#IO,1.#IO,-28.042,-66.808,1.#IO,1.#IO,12.652,12.617,1.#IO,1.#IO
GREY LINE,48.4302,1.9,121,-0.763,0,0,0,0,0,,4292.957,4292.569,1.#IO,1.#IO,-27.948,-66.691,1.#IO,1.#IO,12.652,12.617,1.#IO,1.#IO
GREY LINE,48.4302,1.9,122,-0.823,0,0,0,0,0,,4292.908,4292.438,1.#IO,1.#IO,-27.867,-66.571,1.#IO,1.#IO,12.651,12.616,1.#IO,1.#IO
GREY LINE,48.4302,1.9,123,-0.876,0,0,0,0,0,,4292.88,4292.37,1.#IO,1.#IO,-27.745,-66.493,1.#IO,1.#IO,12.651,12.616,1.#IO,1.#IO
GREY LINE,48.4302,1.9,124,-0.936,0,0,0,0,0,,4292.761,4292.306,1.#IO,1.#IO,-27.637,-66.379,1.#IO,1.#IO,12.65,12.616,1.#IO,1.#IO
GREY LINE,48.4302,1.9,125,-0.99,0,0,0,0,0,,4292.537,4292.248,1.#IO,1.#IO,-27.518,-66.271,1.#IO,1.#IO,12.65,12.616,1.#IO,1.#IO
GREY LINE,48.4302,1.9,126,-1.042,0,0,0,0,0,,4292.496,4292.223,1.#IO,1.#IO,-27.398,-66.167,1.#IO,1.#IO,12.65,12.616,1.#IO,1.#IO
GREY LINE,48.4302,1.9,127,-1.092,0,0,0,0,0,,4292.46,4292.174,1.#IO,1.#IO,-27.276,-66.054,1.#IO,1.#IO,12.65,12.616,1.#IO,1.#IO
GREY LINE,48.4302,1.9,128,-1.145,0,0,0,0,0,,4292.417,4292.11,1.#IO,1.#IO,-27.154,-65.942,1.#IO,1.#IO,12.649,12.616,1.#IO,1.#IO
GREY LINE,48.4302,1.9,129,-1.194,0,0,0,0,0,,4292.377,4292.045,1.#IO,1.#IO,-27.033,-65.828,1.#IO,1.#IO,12.649,12.616,1.#IO,1.#IO
GREY LINE,48.4304,2,130,-1.233,0,0,0,0,0,,4292.337,4291.983,1.#IO,1.#IO,-26.91,-65.715,1.#IO,1.#IO,12.649,12.615,1.#IO,1.#IO
GREY LINE,48.4304,2,131,-1.265,0,0,0,0,0,,4292.31,4291.934,1.#IO,1.#IO,-26.795,-65.605,1.#IO,1.#IO,12.649,12.615,1.#IO,1.#IO
GREY LINE,48.4304,2,132,-1.296,0,0,0,0,0,,4292.27,4291.889,1.#IO,1.#IO,-26.674,-65.494,1.#IO,1.#IO,12.649,12.614,1.#IO,1.#IO
GREY LINE,48.4304,2,133,-1.324,0,0,0,0,0,,4292.221,4291.838,1.#IO,1.#IO,-26.536,-65.381,1.#IO,1.#IO,12.648,12.614,1.#IO,1.#IO
GREY LINE,48.4304,2,134,-1.349,0,0,0,0,0,,4292.181,4291.779,1.#IO,1.#IO,-26.42,-65.265,1.#IO,1.#IO,12.648,12.614,1.#IO,1.#IO
GREY LINE,48.4304,2,135,-1.371,0,0,0,0,0,,4292.145,4291.749,1.#IO,1.#IO,-26.301,-65.15,1.#IO,1.#IO,12.648,12.613,1.#IO,1.#IO
GREY LINE,48.4304,2,136,-1.401,0,0,0,0,0,,4292.12,4291.713,1.#IO,1.#IO,-26.181,-65.038,1.#IO,1.#IO,12.648,12.613,1.#IO,1.#IO
GREY LINE,48.4304,2,137,-1.423,0,0,0,0,0,,4292.082,4291.659,1.#IO,1.#IO,-26.064,-64.923,1.#IO,1.#IO,12.649,12.613,1.#IO,1.#IO
